,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
2117,RCP SATIN BOOTSCUT SLACKS NAVY,REORG,408447,2022S/S, 여 ,,,9,,,,"94,428 ~ 103,200원"
2118,[특별사이즈][매일슬랙스] 그레이 베이직 레귤러핏 슬랙스,8SECONDS,421221BY53,2021S/S, 남 ,400회 이상,50개 미만,89,4.9,후기 10개 보기,  #슬랙스 #레귤러 #스트레이트 #74사이즈  ,"19,950원"
2119,[웜업슬랙스] 베이지 기모 헤링본 슬랙스_세미와이드핏 (421X21LY5A),8SECONDS,421X21LY5A,2021F/W, 남 ,1.6천 회 이상,50개 이상,115,4.6,후기 24개 보기,  #421X21LY5A  ,"24,950원"
2120,[컴포터블] 휴비스 와이드 테이퍼드 투턱 팬츠 Blue Grey,SEVENSELAH,SHUPTWTGE,2021S/S, 남 ,,50개 미만,67,4.8,후기 8개 보기,  #슬랙스 #남자슬랙스 #테이퍼드핏 #슬랙스팬츠 #남자바지 #바지 #팬츠  ,"75,445 ~ 79,000원"
2121,세럼 TR스판 8부 슬랙스 네이비 YMLP6580,EZKATON,1917279,2020S/S, 남 ,200회 이상,50개 미만,28,4.3,후기 25개 보기,  #스판 #슬랙스 #슬랙스팬츠 #테이퍼드 #테이퍼드핏 #팬츠  ,"31,933 ~ 34,900원"
2122,NOI313 부츠컷 와이드 슬랙스 (그레이),NOIAGO,NOI313,2021S/S, 여 ,800회 이상,50개 이상,343,4.8,후기 31개 보기,  #슬랙스 #와이드 #와이드슬랙스 #팬츠 #부츠컷 #부츠컷슬랙스  ,"39,528 ~ 43,200원"
2123,남성 도톰 스판 4단계 기장 팬츠_ZA4PT081_CNV,210EDIT,ZA4PT081,2021S/S, 남 ,500회 이상,50개 이상,77,4.8,후기 201개 보기,  #베이직팬츠 #남자슬랙스 #남성슬랙스 #미니멀 #스탠다드핏 #테이퍼드핏 #테이퍼드팬츠  ,"41,083 ~ 44,900원"
2124,세미와이드 밴딩 팬츠 블랙,PLAC,PWTT2PTL43MOBK,2022S/S, 남 ,,,20,5,후기 1개 보기,  #출근룩 #와이드팬츠 #슬랙스 #세미와이드 #슬랙스팬츠  ,"72,285 ~ 79,000원"
2125,ORGAN LINEN SLACKS (CREAM),VERYVAIN,vvain_393,2020S/S, 남 ,500회 이상,,149,4.3,후기 6개 보기,  #린넨 #슬렉스 #슬림핏 #여름바지 #팬츠  ,"42,593 ~ 46,550원"
2126,[울 블렌디드] 그레이 헤링본 밴딩 슬랙스_세미와이드핏 (221Y21BY23),8SECONDS,221Y21BY23,2021F/W, 남 ,2.6천 회 이상,50개 이상,146,4.6,후기 20개 보기,  #221Y21BY23  ,"24,950원"
2127,(여름용) 와이드 시어서커 밴딩 슬랙스 블랙와치,DIMITRI BLACK,DBBSPPL001BW,2022S/S, 남 ,2.3천 회 이상,50개 미만,143,5,후기 8개 보기,  #테이퍼드핏 #수트팬츠 #와이드슬랙스 #정장바지 #밴딩슬랙스 #수트셋업 #와이드바지  ,"48,623 ~ 55,890원"
2128,와이드 커브 핏 투 턱 벌룬 하프 밴딩 슬랙스 다크 브라운,KND,KND21FW-PT001,2021F/W, 남 ,600회 이상,50개 이상,245,4.9,후기 63개 보기,  #와이드슬랙스 #벌룬핏 #투턱팬츠 #투턱슬랙스 #시티보이 #밴딩슬랙스 #플리츠팬츠  ,"66,795 ~ 73,000원"
2129,어워드 플리츠 와이드 슬랙스 탄,LMOOD,LMDPT001TN,ALLALL, 남 ,600회 이상,50개 미만,142,4.8,후기 71개 보기,  #여름바지 #여름슬랙스 #정장바지 #와이드 #일자 #10부 #세미와이드  ,"65,281 ~ 80,100원"
2130,온라인] 셋업 투턱밴딩 팬츠[뉴스탠다드]_M224MPT981M,T.I FOR MEN,M224MPT981M,2022S/S, 남 ,,,4,,,  #T.IFORMEN티아이포맨팬츠바지  ,"81,435 ~ 89,000원"
2131,레이백 팬츠 올리브 CJLP7360,WV PROJECT,1888268,2020S/S, 남 ,200회 이상,,75,4.5,후기 39개 보기,  #베이직팬츠 #와이드팬츠 #와이드핏 #코튼팬츠 #팬츠  ,"28,416 ~ 29,600원"
2132,브링스톤 체크 세미 와이드 밴딩 슬랙스,SUARE,1375965,2021F/W, 남 ,1.1천 회 이상,50개 미만,216,4.9,후기 8개 보기,  #셋업 #슬랙스 #밴딩팬츠 #체크바지 #체크슬랙스 #글렌체크 #밴딩슬랙스 #와이드팬츠 #와이드  ,"41,632 ~ 45,500원"
2133,OG MILD REGULAR SLACKS _ CHARCOAL,FRIZMWORKS,FZWOGPT047,2021S/S, 남 ,400회 이상,50개 미만,87,4.8,후기 20개 보기,  #바지 #슬랙스 #팬츠 #슬렉스 #OG라인  ,"48,220 ~ 52,700원"
2134,[기모] 롱 슬림 밴딩 부츠컷 슬랙스 [BLACK] 와이트 나팔바지 ver.,KOLEAT,W_NPSLS_BL,2021F/W, 여 ,2.3천 회 이상,100개 이상,909,4.9,후기 34개 보기,  #부츠컷 #슬랙스 #와이드슬랙스 #슬림 #와이드팬츠 #밴딩슬랙스 #기모바지  ,"29,554 ~ 32,300원"
2135,버닝 세미 와이드 슬랙스(블랙),PUBLIC ICON,P1005,2019S/S, 남 ,500회 이상,,57,4.6,후기 14개 보기,  #수트팬츠 #슬랙스 #슬랙스팬츠 #와이드슬랙스  ,"23,779 ~ 24,900원"
2136,247 밴딩 크롭 슬렉스 [카키 그레이],COMMON STANDARD,03699,2020S/S, 남 ,300회 이상,,51,4.7,후기 7개 보기,  #남자봄슬렉스 #남자슬랙스 #남자슬렉스 #남자울슬렉스 #밴딩슬랙스 #슬림핏슬렉스 #핏좋은슬렉스  ,"56,730 ~ 62,000원"
2137,울 실크 팬츠 ASH BROWN,IN SILENCE,IM2A4PT04BR,2021F/W, 남 ,900회 이상,50개 이상,282,4.8,후기 73개 보기,  #인사일런스팬츠 #팬츠 #벨티드팬츠 #벨티드 #인사일런스벨티드팬츠  ,"134,000원"
2138,블랙 리넨 라이크 슬랙스_슬림핏 (422321GY65),8SECONDS,422321GY65,2022S/S, 남 ,,,11,,,,"34,464 ~ 35,900원"
2139,크롭 테이퍼드 코튼 밴딩 팬츠_아이보리,THAT'S IT,210051,2021F/W, 남 ,300회 이상,,41,4.5,후기 60개 보기,  #코튼팬츠 #치노팬츠 #면바지 #와이드 #와이드팬츠 #테이퍼드팬츠 #테이퍼드핏  ,"31,384 ~ 34,300원"
2140,CP-783 B Project Linen Pants_CR,HALBKREIS,CP-783_CR,2021S/S, 남 ,1천 회 이상,50개 미만,51,4.7,후기 44개 보기,  #린넨팬츠 #여름바지 #린넨 #리넨 #테이퍼드 #밴딩팬츠 #팬츠  ,"30,195 ~ 33,000원"
2141,데이시티 팬츠 네이비 JJLP7494,WV PROJECT,2121170,2021S/S, 남 ,1.4천 회 이상,50개 이상,170,4.7,후기 174개 보기,  #코튼팬츠 #남성팬츠 #팬츠 #코튼 #바지 #밴딩팬츠 #긴바지  ,"28,608 ~ 29,800원"
2142,LINEN TUCK PANTS GREEN,BIBYSEOB,1826417,2019S/S, 여 ,,,253,4.6,후기 21개 보기,  #리넨 #린넨 #린넨바지 #여름바지  ,"49,776 ~ 54,400원"
2143,[블랙]SET B-에센셜 크롭진,FILLUMINATE,[SET]B-Essential Crop Jeans,2022S/S, 남 ,800회 이상,,61,4.5,후기 2개 보기,  #크림진 #블랙진 #크롭진 #테이퍼드핏 #면바지 #크롭진세트 #블랙라인컬렉션  ,"70,180 ~ 76,700원"
2144,21fw m51 pants grey,UNIFORM BRIDGE,UB-2719,2021F/W, 남 ,900회 이상,50개 이상,214,4.9,후기 90개 보기,  #카고팬츠  ,"81,435 ~ 89,000원"
2145,STANDARD CHINO PANTS (BEIGE),UNION BLUE,UNION-PT02,2021S/S, 남 ,1.1천 회 이상,50개 미만,116,4.8,후기 43개 보기,  #코튼 #테이퍼드핏 #면팬츠 #면바지 #치노팬츠 #치노 #와이드팬츠  ,"80,520 ~ 88,000원"
2146,Painter Pant Black,THISISNEVERTHAT,TN221WPAOP07BK,2022S/S, 남 여 ,900회 이상,50개 이상,391,5,후기 33개 보기,  #남자치노 #면팬츠 #면바지 #바지 #캐주얼팬츠 #셀럽픽  ,"88,320 ~ 92,000원"
2147,썸머 릴렉스드 벨티드 팬츠 (딥 그레이),NODE ARCHIVE,N22HSMP03DG,2022S/S, 남 ,300회 이상,,32,,,,"144,570 ~ 158,000원"
2148,릴렉스드 테이퍼드 히든 밴딩 크롭 슬랙스 [그레이],MUSINSA STANDARD,MMAPS006-GR,2021F/W, 남 ,2.7천 회 이상,800개 이상,"1,087",4.9,"후기 8,487개 보기",  #정장팬츠 #기본슬랙스 #트라우저 #허리밴딩 #셋업 #정장바지 #퍼펙트슬랙스  ,"31,584 ~ 32,900원"
2149,[마실팬츠] 테이퍼드 린넨 혼방 팬츠 (MM1421NS64),MVIO,MM1421NS64,2021S/S, 남 ,400회 이상,,17,5,후기 2개 보기,  #테이퍼드핏팬츠 #테이퍼드핏바지 #린넨혼방팬츠 #린넨혼방바지 #남자바지 #남성바지  ,"67,996 ~ 71,200원"
2150,22SS [SAINT YEAR] 모던 세미와이드 슬랙스 [라이트브라운],THEKNITCOMPANY,TMPT022210LBR,2022S/S, 남 ,,,36,5,후기 39개 보기,  #테이퍼드핏 #정장바지 #남자슬랙스 #밴딩팬츠 #세미와이드 #슬랙스팬츠 #팬츠  ,"50,233 ~ 54,900원"
2151,[여름] 휴비스 세미커브드 슬랙스 Blue Gray,SEVENSELAH,SSHUPSCBG,2022S/S, 남 ,,,15,,,  #남자슬랙스 #슬랙스 #와이드슬랙스 #여름바지 #슬랙스팬츠 #여름슬랙스 #밴딩팬츠  ,"49,504 ~ 57,900원"
2152,스트레이트 히든 밴딩 슬랙스 4종 블랙 SJLP1248,FP142,2022965,2020F/W, 남 ,,,57,4.8,후기 26개 보기,,"30,103 ~ 32,900원"
2153,Cool ver. 탄체크 와이드 팬츠 (블루),OFFICIAL GARMENT,Coolver. Tan Checked Wide Pants (Blue),2021S/S, 남 ,300회 이상,50개 이상,72,4.8,"후기 4,406개 보기",  #타탄체크 #와이드팬츠 #밴딩팬츠 #와이드핏  ,"31,824 ~ 33,150원"
2154,울 블렌드 세미 와이드 밴딩 슬랙스 베이지,SUARE,1633695,2022S/S, 남 ,500회 이상,50개 미만,171,5,후기 3개 보기,  #슬랙스 #세미와이드 #세미와이드슬랙스 #울슬랙스 #울팬츠 #밴딩슬랙스 #밴딩팬츠  ,"46,368 ~ 48,300원"
2155,VHS 쿨맥스 리넨 원턱 팬츠 - 네이비,BANTS,BTVHSPT1NV,2021S/S, 남 ,100회 이상,,40,4.5,후기 2개 보기,  #린넨팬츠 #여름팬츠 #셋업팬츠  ,"181,170 ~ 198,000원"
2156,사이드 버클 벨티드 슬랙스 다크네이비 LF2SPT025,LIFUL,LF2SPT0255,2022S/S, 남 ,100회 이상,,26,,,  #22S/S #기본슬랙스 #출근룩 #남자슬랙스 #팬츠  ,"122,701 ~ 134,100원"
2157,2플리츠 벨트 와이드 슬랙스 디그레이,BY.L,2플리츠 벨트 와이드 슬랙스 디그레이,2022S/S, 남 ,,,78,5,후기 7개 보기,  #와이드팬츠 #세미와이드 #와이드슬랙스 #슬랙스 #밴딩팬츠 #투턱슬랙스 #밴딩슬랙스  ,"66,025 ~ 72,160원"
2158,리커넥트 오디너리 카브라 슬랙스_Beige,TLEYOUNG,21SS-P01,2021S/S, 남 ,200회 이상,,55,5,후기 10개 보기,  #핀턱 #남자슬랙스 #와이드팬츠 #팬츠 #남성슬랙스 #슬랙스팬츠 #카브라  ,"53,100원"
2159,세미 부츠컷 슬랙스 블랙,ESN,622_bk,2022S/S, 남 ,700회 이상,50개 미만,122,4.6,후기 12개 보기,  #세미와이드 #바지 #남자슬랙스 #슬랙스 #캐주얼팬츠 #팬츠 #슬랙스팬츠  ,"38,964 ~ 40,800원"
2160,로고 이지 하프팬츠 (애쉬 그레이),CHUCK,CEUCTUHPEAAG,2021S/S, 남 ,,50개 미만,217,5,후기 7개 보기,  #여름바지 #숏팬츠 #남자반바지 #쇼트팬츠 #밴딩팬츠 #반바지  ,"28,900원"
2161,스마일리 테리 쇼츠 0008 화이트,KANGOL,1964673,2021S/S, 남 ,500회 이상,,98,,,  #캉골×스마일리  ,"48,037 ~ 52,500원"
2162,드라이핏 아카데미21 반바지 남자 블랙 CW6107-011,NIKE,CW6107-011,병행수입, 남 ,1000회 이상,50개 미만,39,,,  #반바지 #쇼트팬츠 #쇼츠 #밴딩팬츠 #트레이닝팬츠 #팬츠 #트레이닝바지  ,"35,900원"
2163,(W)Book Club Oversized Shorts(DEEP BLUE),MAINBOOTH,1927610,2021S/S, 여 ,500회 이상,,108,4.9,후기 10개 보기,  #남자반바지 #반바지 #밴딩팬츠 #쇼츠 #숏팬츠 #트레이닝 #데님팬츠 #21S/S컬렉션 #오버사이즈  ,"49,318 ~ 53,900원"
2164,(Unisex) 라이트 웨이트 쇼츠_샌드,COUCOU,CC_20SS,2020S/S, 남 ,200회 이상,,52,5,후기 5개 보기,  #반바지 #쇼츠 #숏팬츠 #츄리닝반바지  ,"14,900원"
2165,핀턱 스몰 스토리 로고 숏 팬츠 블랙,FALLETT,FA2102SO01BK,2021S/S, 남 ,100회 이상,50개 미만,198,3.6,후기 5개 보기,  #바지 #반바지 #트레이닝 #핀턱팬츠 #쇼츠 #숏팬츠 #스토리로고 #로고  ,"24,500원"
2166,KST TWILL COTTON SHORTS YELLOW,REORG,2021SS-02-KTS-1,2021S/S, 여 ,500회 이상,,222,5,후기 1개 보기,  #숏팬츠 #반바지 #21S/S컬렉션 #팬츠 #쇼트팬츠  ,"81,526 ~ 89,100원"
2167,SWIVEL SNAP DENIM SHORTS [BLUE],5252BYOIOI,21SM_79,2021S/S, 여 ,1.1천 회 이상,50개 이상,464,4.9,후기 52개 보기,  #팬츠 #쇼트팬츠 #숏팬츠 #반바지  ,"59,978 ~ 65,550원"
2168,Half-neck Set-up bottoms_KH,JEEP,JM2TSU981KH,2021S/S, 남 ,600회 이상,,65,4.7,후기 3개 보기,,"65,895 ~ 69,000원"
2169,MESH SHORTS BLACK,MNW,MW21U5100,2021S/S, 남 ,200회 이상,,46,5,후기 1개 보기,  #밴딩반바지 #트레이닝반바지 #쇼트팬츠 #매쉬쇼츠 #위드엠엔더블유 #WITHMNW  ,"45,312 ~ 47,200원"
2170,LINEN PLEATS SHORTS_BLACK,COQ,1263833,2021S/S, 남 ,200회 이상,,74,5,후기 5개 보기,,
2171,브리티시 아미 KD-1941 쇼츠,NONSTOCK,SERIAL;BOTTOM-0002-NON,2021S/S, 남 ,400회 이상,50개 미만,61,4.9,후기 11개 보기,  #쇼츠 #워크웨어 #아메카지 #반바지 #아미쇼츠  ,"59,475 ~ 65,000원"
2172,스트레이트 핏 리넨블렌드 쇼츠 - 네이비,POLO RALPH LAUREN,MNPOSHO17620024-410,2021S/S, 남 ,300회 이상,,22,4.8,후기 4개 보기,  #폴로쇼츠 #리넨쇼츠 #린넨쇼츠 #린넨 #쇼츠 #반바지 #LINENCOLLECTION #VACANCEITEM  ,"127,185 ~ 139,000원"
2173,MF 드리미 숏팬츠-블랙,MOON FAIRY,2021031836,2021S/S, 여 ,700회 이상,,252,3.5,후기 6개 보기,  #숏팬츠 #데님팬츠 #데님 #청바지 #청반바지 #흑청반바지 #흑청  ,"26,352 ~ 28,800원"
2174,터빈 와이드 반바지 백탈 / GMP10-1791SS21,GREENERY CREED,GMP10-1791SS21-WH,2021S/S, 남 ,700회 이상,,34,4.8,후기 78개 보기,,"41,175 ~ 45,000원"
2175,페인트 쇼츠 - 그레이 / SS21-04-08,IISE,SS21-04-08,2021S/S, 남 ,300회 이상,,25,5,후기 1개 보기,  #페인트쇼츠 #반바지 #쇼츠 #21SS #코튼 #밴딩 #트레이닝 #FINALSALE  ,"114,900원"
2176,시그니쳐 셋 업 로고 쇼츠_그린,AGENT PEEK,21SS_PT01,2021S/S, 남 ,,,52,4,후기 3개 보기,  #여름바지 #반바지 #숏팬츠 #트레이닝팬츠 #밴딩팬츠 #이지웨어  ,"26,100원"
2177,NSW 클럽 반바지 쇼츠 저지 팬츠 BV2772-410,NIKE,BV2772-410,병행수입, 남 ,500회 이상,,27,5,후기 1개 보기,  #바지 #숏 #와이드팬츠 #밴딩팬츠  ,"43,800원"
2178,두들 코튼 쇼츠 KNP007m(WHITE),KNOW WAVE,KNP007m,2021S/S, 남 ,,,45,,,  #쇼트팬츠 #숏팬츠 #반바지 #쇼츠  ,"123,525 ~ 135,000원"
2179,여성 레이스 이너 타이츠 쇼츠_4WS1S896007,CALVIN KLEIN PERFORMANCE,4WS1S896007,2021S/S, 여 ,,,39,,,  #CK #반바지 #캘빈클라인 #바지 #팬츠 #트레이닝 #트레이닝팬츠  ,"34,700원"
2180,삼육오 에브리웨어 팬츠 숏 그레이카키,UNCOATED 247,1426751,2021S/S, 남 ,,50개 미만,18,4.7,후기 15개 보기,  #트레이닝반바지 #쇼트팬츠 #여름바지 #밴딩팬츠 #반바지 #숏팬츠 #홈웨어  ,"16,653 ~ 18,200원"
2181,WOMEN 여름 기능성 와이드 밴딩 반바지 [GRAY] 수영 트레이닝 팬츠,KOLEAT,W_SUMMER_SPT_GR,2021S/S, 여 ,,,86,4.7,후기 3개 보기,  #반바지 #여름바지 #밴딩바지 #밴딩반바지 #수영바지 #기능성바지 #트레이닝바지  ,"24,064 ~ 26,300원"
2182,ODSD 나일론 쇼츠 - CHARCOAL,ODDSTUDIO,28112,2021S/S, 남 ,,,73,5,후기 3개 보기,  #쇼츠 #밴딩팬츠 #하프팬츠 #트레이닝반바지 #써핑 #숏팬츠 #컬러웨이  ,"31,110 ~ 34,000원"
2183,유니섹스 생지 원턱 버뮤다 청바지,DILETTANTISME,GD7CDN04,2021S/S, 여 ,,,34,4,후기 1개 보기,  #와이드데님 #남자청바지 #팬츠 #여름바지 #벌룬팬츠 #데님팬츠 #여름청바지  ,"82,350 ~ 90,000원"
2184,드라이 아카데미 반바지 AJ9128-451,NIKE,AJ9128-451,병행수입, 남 ,200회 이상,,63,4.8,후기 101개 보기,  #스포츠브랜드위크  ,"22,900원"
2185,BASIC BERMUDA PANTS [BLACK],5252BYOIOI,21SM_67,2021S/S, 여 ,400회 이상,,124,5,후기 3개 보기,  #쇼츠 #숏팬츠 #여름바지 #쇼트팬츠  ,"68,671 ~ 75,050원"
2186,여성 90S 로우 슬렁 쇼츠 팬츠 - 블루 미어 / 1414W9LSBLEUMERE,REDONE,1414W9LSBLEUMERESS22,병행수입, 여 ,600회 이상,,51,,,  #무신사부티크 #컨템포러리 #포커스 #슬렁 #쇼츠 #팬츠  ,"179,000원"
2187,STRAIGHT SHORT DENIM PANTS,SIERO,SH2DPF814ID,2021S/S, 여 ,400회 이상,,49,,,  #와이드데님 #데님팬츠 #청바지 #반바지 #데님  ,"89,029 ~ 97,300원"
2188,Bear Patch Cotton Half Pants_Beige,APIECEOFCAKE,APOGSMCPN01BE,2021S/S, 남 여 ,100회 이상,50개 미만,151,5,후기 9개 보기,  #면바지 #코튼팬츠 #팬츠 #여름바지 #반바지 #곰돌이  ,"41,632 ~ 45,500원"
2189,NSW 클럽 GX 져지 쇼츠 반바지 네이비 BV2721-410,NIKE,13970516,병행수입, 남 ,500회 이상,,35,,,  #남자반바지 #쇼츠 #나이키반바지 #츄리닝반바지 #트레이닝팬츠 #운동바지  ,"57,500원"
2190,언밸런스 디스트로이드 쇼츠_blue,HAINT,HL6DP017B,2021S/S, 여 ,,,76,4.5,후기 4개 보기,,"44,835 ~ 49,000원"
2191,스트링 이지 쇼츠_카키브라운,NORD STUDIO,2021SS,2021S/S, 남 ,,,30,,,  #쇼트팬츠 #남자반바지 #여름바지 #밴딩반바지 #숏팬츠 #밴딩팬츠 #쇼츠  ,"44,835 ~ 49,000원"
2192,유벤투스(Juventus) Set-up Pants_BK,JEEP,JM2TSU942BK,2021S/S, 남 ,,,16,4,후기 1개 보기,,"52,525 ~ 55,000원"
2193,MAGIC 쇼츠 Brown,CRITIC,CTTOUSP03UE2,2021S/S, 남 ,,,31,5,후기 2개 보기,  #스트릿 #오버핏 #루즈핏 #바지 #반바지 #팬츠 #21S/S컬렉션 #패밀리세일 #업데이트  ,"34,500원"
2194,하이웨이스트 우븐 숏팬츠(FS2TRD2182FINA),FILA,1100FS2TRD2182FINA,2021S/S, 남 ,,,35,4.8,후기 6개 보기,  #바지 #밴딩반바지 #팬츠 #하프팬츠 #반바지 #밴딩팬츠  ,"35,685 ~ 39,000원"
2195,KNOTTED X  P.E.DEPT® WAIKIKI BEACH SHORTS,PHYSICAL EDUCATION DEPARTMENT,PE7SO0011BL,2021S/S, 남 여 ,,,95,3,후기 1개 보기,  #여름바지 #쇼트팬츠 #반바지 #숏팬츠 #하프팬츠 #남자반바지 #캐주얼팬츠  ,"27,600원"
2196,오리지널 와이드 밴딩 치노_BEIGE,THEY,00000074,2022S/S, 남 ,200회 이상,,32,5,후기 4개 보기,  #치노팬츠 #코튼팬츠 #면팬츠 #와이드팬츠 #면바지 #치노 #밴딩팬츠  ,"45,658 ~ 49,900원"
2197,남성 린넨라이크 스트링 팬츠-KBZK2204C04,CHASECULT,KBZK2204C04,, 남 ,,,13,4.6,후기 5개 보기,  #리넨  ,"19,104 ~ 19,900원"
2198,슬림 치노 팬츠 (라이트 웨이트) 라이트 베이지,LIFUL,LFCAPT2434,2021S/S, 남 ,400회 이상,,17,5,후기 4개 보기,  #하의 #팬츠 #치노팬츠 #여름바지 #슬림팬츠 #슬림치노 #라이풀팬츠  ,"75,840 ~ 79,000원"
2199,CP-762 퍼플 원턱 팬츠_BG,HALBKREIS,CP-762_BG,2020F/W, 남 ,3.2천 회 이상,,202,4.8,후기 54개 보기,  #남자바지 #면바지 #긴바지 #와이드팬츠 #와이드 #루즈핏 #코튼팬츠  ,"38,430 ~ 42,000원"
2200,노블 퍼티그 팬츠 CP W727 KH,HALBKREIS,CP-W727_KH,2019F/W, 남 ,200회 이상,50개 미만,91,4.5,후기 76개 보기,  #와이드팬츠 #코튼팬츠 #해리  ,"42,090 ~ 46,000원"
2201,[슬로우보이]21FW TAPERED THREE TUCK CORDUROY PANTS BLACK,BESLOW,SWB21FTATHTUCOBL,2021F/W, 남 ,2.1천 회 이상,100개 이상,307,4.9,후기 72개 보기,  #코듀로이팬츠 #치노팬츠 #캐주얼팬츠 #와이드팬츠 #면바지 #와이드  ,"46,368 ~ 48,300원"
2202,카고 포켓 팬츠 차콜,ROARINGRAD,RR83,2022S/S, 남 ,400회 이상,,38,4.8,후기 6개 보기,  #유틸리티팬츠 #카고팬츠 #포켓팬츠 #와이드팬츠 #테크웨어 #코튼팬츠 #캐주얼팬츠  ,"76,860 ~ 84,000원"
2203,핀턱 와이드 워크 치노 팬츠 [베이지],MODERMENT,m21fw467,2021F/W, 남 ,200회 이상,50개 이상,151,4.7,후기 34개 보기,  #시티보이 #BDU팬츠 #셋업 #밴딩팬츠 #퍼티그팬츠 #테이퍼드 #와이드팬츠  ,"42,144 ~ 43,900원"
2204,리버스 투 턱 치노 팬츠 네이비,ANNOT,ant22sp005nv,2022S/S, 남 ,,,21,5,후기 13개 보기,  #치노팬츠 #팬츠 #와이드팬츠 #와이드핏 #면팬츠 #코튼팬츠 #밴딩팬츠  ,"63,135 ~ 69,000원"
2205,아이보리 벨트 코튼 팬츠 (420721DY10),8SECONDS,420721DY10,2020S/S, 남 ,,,12,5,후기 2개 보기,  #바지단품 #420721DY10  ,"22,950원"
2206,IG Corduroy Fatigue Pant (Beige),QT8,Q9WMPT001BEI,2019F/W, 남 ,600회 이상,50개 미만,113,4.7,후기 179개 보기,  #워크팬츠 #코듀로이 #코듀로이팬츠  ,"17,700원"
2207,카키 원턱 벨티드 카고 팬츠 (260X21EY1H),8SECONDS,260X21EY1H,2020F/W, 남 ,300회 이상,,59,5,후기 1개 보기,  #260X21EY1H #바지 #단품  ,"29,950원"
2208,엘라밴딩 팬츠 베이지 JELP6135,PUNCHLINE,1768009,2019S/S, 남 ,,50개 미만,22,4.4,후기 41개 보기,  #밴딩팬츠 #조거팬츠 #코튼팬츠 #팬츠 #베이지  ,"31,018 ~ 33,900원"
2209,유니섹스 세미와이드핏 코튼 팬츠-네이비,FILLUMINATE,Unisex Semiwidefit Cotton Pants,ALLS/S, 남 여 ,200회 이상,50개 미만,96,4.7,후기 61개 보기,  #면바지 #세미와이드 #세미와이드팬츠 #코튼팬츠 #팬츠 #면 #와이드  ,"32,000원"
2210,레스트풀 코튼 팬츠 크림 BJLP4449,PERSTEP,2169343,2021F/W, 남 ,,50개 이상,114,4.8,후기 188개 보기,  #코튼팬츠 #캐주얼팬츠 #밴딩팬츠 #긴바지 #와이드팬츠  ,"35,319 ~ 38,600원"
2211,투턱 벌룬 치노팬츠 블랙 FPT112,FLUKE,FPT112BK,2022S/S, 남 ,,,24,,,  #코튼팬츠 #밴딩 #면팬츠 #팬츠 #밴딩팬츠 #와이드팬츠 #벌룬팬츠  ,"59,292 ~ 64,800원"
2212,택티컬 BDU 팬츠 (시티카모),ROTHCO,118117,200회이상, 남 ,200회 이상,,117,4.9,후기 23개 보기,,"49,660 ~ 52,000원"
2213,XP60 롤업 페인트 팬츠 (BLACK),XTONZ,21SSXTONZ,2021S/S, 남 ,300회 이상,,142,5,후기 5개 보기,  #면바지 #와이드팬츠 #치노팬츠 #코튼 #크롭 #아메카지 #씨티보이  ,"37,789 ~ 41,300원"
2214,아이비 스트레치 스키니 팬츠_아이보리,JUDE MCCALL,SS220107,2022S/S, 여 ,,,11,,,  #팬츠 #코튼팬츠 #면바지 #바지 #캐주얼팬츠 #스키니 #슬림팬츠  ,"43,920 ~ 48,000원"
2215,N211MPT901 벨티드 우븐 테이퍼드 팬츠 INCENSE BEIGE,NATIONALGEOGRAPHIC,1305066,2021S/S, 남 ,200회 이상,,70,4.9,후기 31개 보기,  #바지 #와이드팬츠 #면팬츠 #팬츠 #테이퍼드 #내셔널지오그래픽어패럴 #우븐팬츠  ,"71,043 ~ 83,300원"
2216,[원더스킨 에센스] 블랙 여성 롱 팬츠 (322221NC15),8SECONDS,322221NC15,2022S/S, 여 ,,,24,5,후기 1개 보기,  #322221NC15  ,"24,864 ~ 25,900원"
2217,코듀로이 블럭 팬츠 (카키),ALL D,ADA3WI01_KH,2020F/W, 남 ,500회 이상,50개 미만,128,4.6,후기 44개 보기,  #남자바지 #코듀로이 #와이드팬츠 #면바지 #스트릿패션  ,"29,900원"
2218,비죠 코튼팬츠-카키,MOTT,one size cotton Pants (khaki),2020S/S, 여 ,300회 이상,,67,5,후기 6개 보기,  #웨이스트 #10부 #핀턱 #와이드팬츠 #밴딩팬츠 #코튼팬츠 #면팬츠  ,"76,420 ~ 83,520원"
2219,밴딩 치노 팬츠 - Dark Brown,COTTON BELL,P0000BCJ,2022S/S, 여 ,,,9,,,  #치노팬츠 #와이드팬츠 #면팬츠 #코튼팬츠 #캐주얼팬츠 #벌룬팬츠  ,"78,690 ~ 86,000원"
2220,Comics Pants - TEAL,I AM NOT A HUMAN BEING,HB0411005,ALLS/S, 남 ,,,52,4.7,후기 6개 보기,  #슬랙스 #바지 #긴바지 #팬츠 #롱팬츠 #와이드팬츠  ,"64,800 ~ 67,500원"
2221,save edition 밴딩 치노 팬츠 [Dark beige],NEW:KIT,pants,2019, 남 ,200회 이상,,62,4.5,후기 40개 보기,  #밴딩팬츠 #치노 #치노팬츠 #코튼  ,"34,587 ~ 37,800원"
2222,Wide-leg cropped pants Sky blue,OOPARTS,OBJSPT011SK,2020S/S, 남 ,200회 이상,,115,4.8,후기 17개 보기,  #와이드  ,"72,285 ~ 79,000원"
